2,142,184,332,166,0
15,94,106,80,48,1
4,129,296,283,47,1
17,100,286,244,241,1
20,108,111,180,60,1
13,145,217,364,191,1
0,91,283,284,198,1
14,125,231,289,108,1
6,138,182,366,75,1
18,129,296,283,47,1
3,127,83,88,233,0
17,128,103,155,233,1
11,135,185,366,75,1
15,127,83,88,233,0
20,127,83,88,233,0
20,127,306,282,122,1
15,141,180,357,77,1
0,127,83,88,233,0
16,129,103,155,233,0
23,133,101,195,37,1
22,113,252,257,105,1
16,129,103,155,233,0
4,129,103,155,233,0
7,124,299,283,47,1
19,127,83,88,233,0
22,127,83,88,233,0
4,75,133,181,30,1
21,135,179,366,75,1
8,129,103,155,233,0
13,137,58,135,233,0
19,126,283,283,47,1
17,129,296,283,47,1
23,132,203,377,21,1
11,127,306,282,122,1
8,88,103,112,62,1
7,127,83,88,233,0
12,106,286,244,241,1
16,127,59,135,233,0
0,100,286,244,241,1
10,129,103,155,233,0
3,130,106,155,233,1
19,63,333,313,12,1
12,127,306,282,122,1
14,129,296,283,47,1
0,129,103,155,233,0
16,94,105,80,48,1
10,129,103,155,233,0
7,129,296,283,47,1
2,129,103,155,233,0
23,129,294,283,47,1
18,127,83,88,233,0
21,124,62,135,233,1
2,127,83,88,233,0
5,129,103,155,233,0
15,124,62,135,233,0
18,131,208,350,225,1
10,127,83,88,233,0
20,129,103,155,233,0
16,142,184,332,166,1
5,127,83,88,233,0
5,84,286,249,101,1
16,127,83,88,233,0
6,127,83,88,233,1
16,127,83,88,233,0
15,135,306,283,47,1
8,115,282,283,47,1
4,127,58,135,233,1
4,129,103,155,233,0
21,125,231,289,108,1
17,129,103,155,233,0
20,125,319,291,114,1
15,129,103,155,233,0
16,130,106,155,233,1
5,110,257,257,105,1
22,139,216,353,230,1
3,124,293,283,47,1
6,129,296,283,47,1
23,132,199,367,140,1
10,131,87,88,233,1
8,146,272,258,191,1
5,129,94,117,233,0
15,123,69,166,233,1
22,90,102,112,62,1
21,129,296,283,47,1
5,131,303,283,47,1
18,127,83,88,233,0
17,129,296,283,47,1
11,142,184,332,166,1
16,129,296,283,47,1
9,139,206,353,230,1
1,127,83,88,233,0
20,129,103,155,233,0
1,111,285,244,241,1
10,135,107,195,37,1
13,133,267,294,47,1
3,137,58,135,233,1
6,71,137,181,30,1
15,113,293,283,47,1
23,114,298,283,47,1
12,114,301,286,228,1
10,129,103,155,233,0
4,103,280,225,218,1
23,141,180,357,77,1
17,129,296,283,47,1
3,124,62,135,233,1
6,147,219,364,191,1
14,128,102,155,233,0
20,91,283,284,198,1
15,129,296,283,47,1
12,129,103,155,233,0
15,66,115,65,9,1
1,142,184,332,166,0
2,132,97,98,233,0
7,129,103,155,233,0
0,103,280,225,218,1
6,129,296,283,47,1
12,127,83,88,233,0
16,126,319,291,114,1
11,141,187,337,56,1
6,110,290,283,47,1
13,127,59,135,233,0
2,57,331,327,12,1
17,127,83,88,233,0
22,124,293,283,47,1
9,84,286,249,101,1
12,129,106,155,233,1
1,140,210,353,230,1
10,88,101,112,62,1
0,127,306,282,122,1
22,100,286,244,241,1
4,120,300,283,47,1
10,103,280,225,218,1
3,145,217,364,191,1
2,129,296,283,47,1
13,129,103,155,233,0
13,126,307,282,122,1
9,132,178,359,67,1
20,127,83,88,233,0
7,90,102,112,62,1
12,127,83,88,233,0
16,127,83,88,233,0
20,82,195,33,7,1
22,129,103,155,233,0
18,112,294,245,95,1
3,90,101,112,62,1
22,133,192,370,110,1
16,132,97,98,233,1
22,120,300,283,47,1
13,132,172,359,67,1
13,135,201,340,189,1
19,145,217,364,191,1
20,128,102,155,233,0
21,84,286,249,101,1
16,127,83,88,233,1
3,142,184,332,166,0
22,142,184,332,166,0
2,133,101,195,37,1
16,121,301,283,47,1
16,104,93,191,97,1
3,129,103,155,233,0
0,112,294,245,95,1
2,129,103,155,233,0
0,145,217,364,191,1
12,133,101,195,37,1
12,127,83,88,233,0
16,133,256,215,125,1
10,127,83,88,233,0
11,129,103,155,233,0
16,96,259,234,130,1
12,103,289,244,241,1
20,130,107,155,233,1
20,141,180,357,77,1
21,142,201,388,179,1
13,124,288,283,47,1
23,138,182,366,75,1
20,127,83,88,233,0
19,57,198,24,248,1
21,114,300,286,228,1
0,125,319,291,114,1
16,128,102,155,233,0
10,135,61,135,233,1
22,129,103,155,233,0
1,127,83,88,233,1
11,68,131,181,30,1
14,125,285,324,160,1
19,129,103,155,233,0
7,129,103,155,233,0
13,88,101,112,62,1
23,85,133,104,30,1
3,129,103,155,233,1
0,129,103,155,233,0
4,129,94,117,233,0
13,117,294,283,47,1
23,122,298,283,47,1
1,118,99,155,233,1
0,124,293,283,47,1
9,121,301,283,47,1
16,130,69,97,233,0
3,131,87,88,233,0
11,121,301,283,47,1
16,129,103,155,233,0
3,84,286,249,101,1
20,129,103,155,233,0
22,128,102,155,233,0
1,129,103,155,233,0
3,100,286,244,241,1
14,127,83,88,233,0
22,142,184,332,166,1
3,129,296,283,47,1
2,81,145,137,30,1
6,129,103,155,233,0
0,127,83,88,233,0
20,124,293,283,47,1
0,129,296,283,47,1
22,124,293,283,47,1
6,130,106,155,233,1
9,111,285,244,241,1
6,136,285,293,147,1
22,120,284,283,47,1
7,127,83,88,233,0
16,129,296,283,47,1
9,127,83,88,233,0
19,127,83,88,233,0
6,130,106,155,233,1
3,129,103,155,233,0
23,127,83,88,233,0
15,129,103,155,233,0
4,127,83,88,233,0
8,126,307,282,122,1
8,129,103,155,233,0
21,127,59,135,233,0
13,110,257,257,105,1
17,125,319,291,114,1
6,129,103,155,233,0
0,138,248,215,125,1
19,129,103,155,233,0
3,129,103,155,233,0
17,145,217,364,191,1
19,142,184,332,166,1
3,137,58,135,233,0
10,131,87,88,233,0
0,127,83,88,233,0
21,128,103,155,233,1
2,130,106,155,233,1
23,129,296,283,47,1
18,128,286,283,47,1
19,122,295,283,47,1
8,61,204,24,248,1
0,127,83,88,233,0
9,127,83,88,233,1
16,120,294,283,47,1
18,129,103,155,233,0
11,107,119,55,3,1
0,129,296,283,47,1
0,84,286,249,101,1
19,127,83,88,233,0
18,94,106,80,48,1
9,129,103,155,233,0
20,132,109,155,233,1
16,109,285,244,241,1
23,122,298,283,47,1
7,65,208,24,248,1
18,125,319,291,114,1
7,129,296,283,47,1
23,118,293,283,47,1
15,128,102,155,233,0
20,102,257,257,105,1
6,130,69,97,233,0
7,145,217,364,191,1
19,135,107,195,37,1
22,127,306,282,122,1
0,106,288,244,241,1
6,130,106,155,233,1
0,111,94,84,157,1
0,56,113,63,9,1
20,91,283,284,198,1
17,127,83,88,233,1
13,120,284,283,47,1
3,89,216,42,115,1
11,75,133,181,30,1
1,111,285,244,241,1
15,133,267,294,47,1
10,89,100,112,62,1
21,127,59,135,233,1
4,129,103,155,233,0
21,130,209,350,225,1
2,129,103,155,233,0
3,128,102,155,233,0
0,127,306,282,122,1
4,142,184,332,166,0
10,129,103,155,233,0
17,124,288,283,47,1
1,122,63,135,233,1
0,111,285,244,241,1
7,129,103,155,233,0
18,127,83,88,233,0
11,127,83,88,233,0
10,112,288,283,47,1
7,127,83,88,233,0
18,127,83,88,233,0
6,108,115,170,182,1
3,141,180,357,77,1
17,130,92,88,233,0
1,106,286,244,241,1
2,127,83,88,233,0
20,127,83,88,233,0
19,129,296,283,47,1
12,127,83,88,233,0
10,130,177,359,67,1
9,141,180,357,77,1
3,145,217,364,191,1
1,129,103,155,233,0
5,129,103,155,233,0
4,106,286,244,241,1
1,119,82,88,233,1
2,127,58,135,233,1
1,128,102,155,233,0
15,140,205,353,230,1
12,127,83,88,233,0
3,124,293,283,47,1
1,127,83,88,233,0
14,133,267,294,47,1
10,129,296,283,47,1
18,129,296,283,47,1
1,56,122,58,9,1
23,130,106,155,233,1
15,142,184,332,166,1
9,138,182,366,75,1
15,127,83,88,233,0
23,120,294,283,47,1
23,125,316,291,114,1
18,143,263,226,191,1
20,127,306,282,122,1
21,127,58,135,233,1
20,133,191,370,110,1
15,67,128,181,30,1
15,147,191,378,197,1
8,57,110,179,45,1
17,127,83,88,233,0
5,127,83,88,233,0
4,119,212,12,64,1
9,121,300,283,47,1
1,129,103,155,233,0
13,127,306,282,122,1
23,113,293,283,47,1
13,124,293,283,47,1
12,138,182,366,75,1
9,140,183,366,75,1
13,142,184,332,166,1
5,141,189,337,56,1
12,129,296,283,47,1
2,144,200,352,191,1
21,88,103,112,62,1
10,133,191,370,110,1
14,142,184,332,166,1
14,129,103,155,233,0
6,145,217,364,191,1
12,84,286,249,101,1
6,129,103,155,233,0
20,127,306,282,122,1
23,110,77,147,157,1
21,91,283,284,198,1
12,129,103,155,233,0
21,100,111,85,238,1
21,129,296,283,47,1
5,129,296,283,47,1
20,125,231,289,108,1
5,127,83,88,233,0
0,127,83,88,233,0
20,129,103,155,233,0
2,112,294,245,95,0
5,127,59,135,233,1
22,137,58,135,233,0
6,114,300,286,228,1
11,90,102,112,62,1
12,131,208,350,225,1
12,127,83,88,233,0
19,125,319,291,114,1
8,129,103,155,233,0
21,127,58,135,233,1
20,127,83,88,233,0
12,138,187,366,75,1
3,129,103,155,233,0
17,142,184,332,166,1
18,114,300,286,228,1
20,120,300,283,47,1
14,61,129,181,30,1
20,127,59,135,233,0
21,90,101,112,62,1
16,129,103,155,233,0
15,129,103,155,233,0
8,142,184,332,166,0
0,119,295,283,47,1
22,121,254,254,178,1
17,127,83,88,233,0
9,57,110,179,45,1
16,135,61,135,233,1
15,127,83,88,233,0
10,129,103,155,233,0
17,127,83,88,233,0
13,127,83,88,233,0
4,127,83,88,233,1
20,130,177,359,67,1
20,110,257,257,105,1
20,129,103,155,233,0
13,84,286,249,101,1
5,138,182,366,75,1
4,126,65,135,233,1
22,89,100,112,62,1
21,132,97,98,233,0
14,129,103,155,233,0
8,127,83,88,233,0
4,61,204,24,248,1
22,93,278,249,101,1
17,138,182,366,75,1
22,129,103,155,233,0
4,129,103,155,233,1
14,129,103,155,233,0
20,127,58,135,233,1
16,139,63,197,37,1
12,84,219,17,229,1
12,132,102,155,233,1
7,96,183,30,164,1
14,129,103,155,233,0
15,135,108,195,37,1
0,129,296,283,47,1
0,140,208,353,230,1
19,115,235,238,1,1
0,113,270,236,18,1
7,112,294,245,95,1
23,127,58,135,233,1
17,112,268,257,105,1
7,83,292,249,101,1
7,126,300,283,47,1
16,127,58,135,233,1
15,129,103,155,233,0
10,127,83,88,233,0
12,94,106,80,48,1
19,128,103,155,233,0
1,142,184,332,166,0
12,138,182,366,75,1
1,141,185,332,166,1
18,124,62,135,233,1
6,124,293,283,47,1
11,130,106,155,233,1
8,129,296,283,47,1
1,106,286,244,241,1
3,127,83,88,233,0
22,56,110,179,45,1
7,94,105,80,48,1
9,129,103,155,233,0
6,127,83,88,233,0
1,140,194,368,55,1
10,113,293,283,47,1
9,143,225,364,191,1
18,138,182,366,75,1
0,84,286,249,101,1
22,112,294,283,47,1
3,122,298,283,47,1
14,129,86,88,233,1
14,137,180,366,75,1
21,98,175,0,43,1
8,127,83,88,233,0
19,133,192,370,110,1
15,112,294,283,47,1
19,90,102,112,62,1
0,124,293,283,47,1
2,129,103,155,233,0
6,145,217,364,191,1
23,127,83,88,233,0
0,129,103,155,233,0
8,129,103,155,233,0
22,129,103,155,233,0
23,138,182,366,75,1
22,126,300,283,47,1
16,127,83,88,233,0
13,129,103,155,233,0
9,128,102,155,233,0
15,131,87,88,233,0
6,112,294,245,95,1
18,120,211,12,64,1
12,129,94,117,233,0
19,127,306,282,122,1
1,142,184,332,166,1
11,130,229,224,15,1
11,127,83,88,233,0
1,128,102,155,233,0
18,128,103,155,233,0
14,127,83,88,233,0
3,102,257,257,105,1
7,145,217,364,191,1
5,127,83,88,233,0
20,127,83,88,233,0
23,130,229,224,15,1
1,111,285,244,241,1
9,129,103,155,233,0
10,127,83,88,233,0
9,64,131,181,30,1
10,143,174,345,102,0
16,141,189,337,56,1
15,124,189,50,223,1
19,88,101,112,62,1
13,141,180,357,77,1
0,56,124,151,234,1
0,124,293,283,47,1
20,129,103,155,233,0
14,129,296,283,47,1
12,119,82,88,233,0
7,120,300,283,47,1
7,123,69,166,233,1
14,129,103,155,233,0
13,138,182,366,75,1
4,113,293,283,47,1
21,127,83,88,233,0
16,109,90,145,157,1
8,130,227,224,15,1
0,131,87,88,233,0
2,139,191,337,56,1
5,112,294,245,95,1
0,127,59,135,233,0
2,121,301,283,47,1
11,125,102,155,233,1
21,127,58,135,233,1
14,127,83,88,233,0
9,70,237,400,154,1
23,111,285,244,241,1
0,127,59,135,233,0
21,102,257,257,105,1
21,123,300,283,47,1
5,126,102,155,233,0
23,129,103,155,233,0
8,121,301,283,47,1
10,126,307,282,122,1
18,128,102,155,233,0
12,124,293,283,47,1
17,122,175,13,137,1
6,68,137,181,30,1
10,124,293,283,47,1
4,100,286,244,241,1
0,127,306,282,122,1
4,102,257,257,105,1
17,112,293,283,47,1
11,129,296,283,47,1
18,143,174,345,102,0
22,129,103,155,233,1
8,129,296,283,47,1
18,129,103,155,233,0
19,136,66,97,233,1
2,128,90,88,233,1
21,135,107,195,37,1
4,128,102,155,233,0
19,84,286,249,101,1
2,106,286,244,241,1
20,94,105,80,48,1
23,127,83,88,233,0
9,133,101,195,37,1
15,127,83,88,233,0
4,68,137,181,30,1
8,127,58,135,233,1
18,142,201,388,179,1
2,129,103,155,233,0
20,91,283,284,198,1
23,154,159,308,109,1
21,127,83,88,233,0
20,121,297,283,47,1
6,120,211,12,64,1
12,129,103,155,233,0
18,128,102,155,233,0
8,140,210,353,230,1
10,113,301,286,228,1
13,130,106,155,233,1
0,145,217,364,191,1
18,126,300,283,47,1
5,120,211,12,64,1
8,115,301,286,228,1
12,127,306,282,122,1
7,56,109,179,45,1
6,142,184,332,166,0
10,129,103,155,233,0
23,119,82,88,233,0
2,129,103,155,233,0
4,125,231,289,108,1
18,129,103,155,233,0
3,149,210,364,191,1
7,129,103,155,233,0
18,106,286,244,241,1
5,130,106,155,233,1
8,129,296,283,47,1
3,109,82,147,157,1
22,143,179,357,77,1
8,129,103,155,233,0
16,127,83,88,233,0
1,106,286,244,241,1
4,142,184,332,166,0
21,102,259,257,105,1
18,139,178,351,111,1
8,132,203,377,21,1
23,129,103,155,233,0
16,115,235,238,1,1
3,128,172,355,184,1
10,100,286,244,241,1
1,140,195,368,55,1
2,128,102,155,233,0
10,120,211,12,64,1
9,108,252,257,105,1
4,127,83,88,233,0
19,127,83,88,233,1
22,129,296,283,47,1
19,152,174,306,74,1
2,121,301,283,47,1
7,124,297,283,47,1
3,141,180,357,77,1
16,128,102,155,233,0
19,140,182,366,75,1
3,127,83,88,233,0
2,127,306,282,122,1
3,125,319,291,114,1
9,129,103,155,233,0
2,129,103,155,233,0
17,124,62,135,233,0
14,97,107,80,48,1
1,129,296,283,47,1
9,125,231,289,108,1
15,149,210,364,191,1
10,142,184,332,166,0
15,129,103,155,233,0
17,131,87,88,233,0
12,138,248,215,125,1
12,129,103,155,233,0
3,112,294,283,47,1
3,129,296,283,47,1
10,129,103,155,233,0
9,130,106,155,233,1
7,142,184,332,166,0
0,116,286,283,47,1
12,127,83,88,233,0
11,124,293,283,47,1
9,129,103,155,233,0
6,129,103,155,233,0
20,129,103,155,233,0
14,136,210,353,230,1
23,140,188,337,56,1
22,141,184,339,19,1
14,78,142,73,30,1
6,129,103,155,233,0
1,127,306,282,122,1
10,57,331,327,12,1
20,91,283,284,198,1
10,142,184,332,166,0
5,126,65,135,233,1
21,129,103,155,233,0
20,127,83,88,233,0
22,140,76,175,37,1
3,129,103,155,233,0
0,131,208,350,225,1
22,102,257,257,105,1
17,124,293,283,47,1
10,150,204,348,70,1
3,115,282,283,47,1
0,138,57,197,37,1
3,142,201,388,179,1
19,129,94,117,233,0
23,85,133,104,30,1
16,128,102,155,233,0
18,127,83,88,233,0
9,129,296,283,47,1
10,127,83,88,233,0
7,129,103,155,233,0
6,119,85,88,233,1
17,139,191,337,56,1
0,106,286,244,241,1
17,141,180,357,77,1
6,127,306,282,122,1
11,109,253,257,105,1
6,135,189,370,110,1
18,129,103,155,233,0
0,129,103,155,233,0
11,88,126,178,30,1
18,142,184,332,166,0
3,124,293,283,47,1
19,129,103,155,233,0
21,137,188,391,42,1
1,132,102,155,233,1
14,129,76,97,233,1
7,130,69,97,233,0
5,142,184,332,166,1
9,112,294,245,95,1
12,127,83,88,233,0
3,127,83,88,233,0
20,142,184,332,166,0
8,127,83,88,233,0
8,142,184,332,166,1
14,145,217,364,191,1
4,84,286,249,101,1
8,127,83,88,233,0
2,112,294,245,95,1
16,129,97,155,233,1
15,129,103,155,233,0
22,129,103,155,233,0
2,104,300,266,177,1
9,145,217,364,191,1
7,139,186,358,134,1
23,138,179,366,75,1
13,129,103,155,233,0
1,141,180,357,77,1
21,129,296,283,47,1
1,127,83,88,233,0
7,129,103,155,233,0
23,130,106,155,233,1
20,125,91,88,233,1
13,129,103,155,233,0
9,126,65,135,233,1
0,129,103,155,233,0
19,103,260,257,105,1
17,127,83,88,233,0
22,129,103,155,233,0
11,141,180,357,77,1
15,68,137,181,30,1
1,91,283,284,198,1
3,129,296,283,47,1
20,82,145,174,30,1
12,143,230,371,191,1
3,128,102,155,233,0
21,124,99,155,233,1
5,130,69,97,233,0
11,120,300,283,47,1
0,113,293,283,47,1
17,127,83,88,233,0
19,140,180,357,77,1
5,130,106,155,233,1
6,129,103,155,233,0
3,133,267,294,47,1
11,127,83,88,233,0
7,137,218,364,191,1
7,119,283,283,47,1
1,129,296,283,47,1
18,145,192,344,58,1
19,129,296,283,47,1
7,129,103,155,233,0
3,129,103,155,233,0
7,74,131,181,30,1
7,143,174,345,102,0
14,127,83,88,233,0
13,129,103,155,233,0
18,137,58,135,233,0
20,145,217,364,191,1
18,68,137,181,30,1
0,129,103,155,233,0
10,93,104,80,48,1
14,129,103,155,233,0
16,129,296,283,47,1
6,129,103,155,233,0
8,140,188,337,56,1
19,111,285,244,241,1
14,131,87,88,233,0
14,141,180,357,77,1
11,129,86,88,233,1
7,124,293,283,47,1
22,129,103,155,233,0
14,127,83,88,233,0
11,129,296,283,47,1
7,129,103,155,233,0
13,150,194,378,197,1
20,140,183,366,75,1
9,128,102,155,233,0
1,66,128,181,30,1
17,130,107,155,233,1
0,129,296,283,47,1
7,129,103,155,233,0
6,112,294,245,95,1
12,126,65,135,233,1
18,142,184,332,166,1
18,129,103,155,233,0
14,130,106,155,233,1
0,138,248,215,125,1
19,127,83,88,233,1
16,86,235,398,195,1
8,129,103,155,233,0
6,124,293,283,47,1
3,98,114,85,238,1
16,129,103,155,233,0
13,138,182,366,75,1
6,129,103,155,233,0
11,107,258,257,105,1
21,129,103,155,233,0
22,57,119,60,9,1
10,133,191,370,110,1
2,127,83,88,233,0
10,129,97,155,233,1
22,129,103,155,233,0
11,127,83,88,233,0
0,121,301,283,47,1
6,127,83,88,233,0
1,102,257,257,105,1
1,142,184,332,166,1
8,129,103,155,233,0
21,102,257,257,105,1
0,129,103,155,233,0
15,100,286,244,241,1
6,127,83,88,233,0
0,128,102,155,233,0
23,124,293,283,47,1
18,128,102,155,233,0
12,129,296,283,47,1
7,129,103,155,233,0
7,124,62,135,233,1
6,129,103,155,233,0
4,127,83,88,233,0
17,129,103,155,233,0
20,138,182,366,75,1
10,112,294,283,47,1
21,129,296,283,47,1
22,103,285,273,117,1
8,96,105,80,48,1
19,127,83,88,233,0
1,123,69,166,233,1
17,129,103,155,233,0
8,127,59,135,233,1
2,129,103,155,233,0
10,127,58,135,233,1
19,107,258,257,105,1
23,90,102,112,62,1
9,138,182,366,75,1
0,129,86,88,233,1
4,83,288,249,101,1
3,142,201,388,179,1
9,145,217,364,191,1
8,133,192,370,110,1
20,121,301,283,47,1
0,127,83,88,233,0
19,142,184,332,166,1
5,132,107,155,233,0
20,129,296,283,47,1
3,128,102,155,233,1
20,100,286,244,241,1
3,121,301,283,47,1
10,68,137,181,30,1
4,127,59,135,233,1
23,127,83,88,233,0
21,121,301,283,47,1
10,88,101,112,62,1
22,131,194,370,110,1
14,141,189,337,56,1
17,146,202,386,133,1
9,88,126,178,30,1
3,129,296,283,47,1
8,129,103,155,233,0
20,124,293,283,47,1
19,135,61,135,233,1
18,127,307,282,122,1
13,129,103,155,233,0
21,121,297,283,47,1
1,129,103,155,233,0
22,128,102,155,233,0
3,129,296,283,47,1
17,129,103,155,233,0
7,127,59,135,233,1
8,127,83,88,233,0
4,71,132,181,30,1
0,121,301,283,47,1
13,129,296,283,47,1
16,130,106,155,233,1
23,124,293,283,47,1
3,139,199,388,179,1
21,110,290,283,47,1
18,120,300,283,47,1
16,127,83,88,233,0
9,128,103,155,233,1
9,143,208,362,35,1
2,133,305,283,47,1
16,86,235,398,195,1
18,115,301,286,228,1
13,129,103,155,233,0
18,68,137,181,30,1
13,141,187,337,56,1
1,129,103,155,233,0
10,129,103,155,233,0
6,106,286,244,241,1
9,90,102,112,62,1
12,127,83,88,233,0
10,129,296,283,47,1
19,57,110,179,45,1
2,130,106,155,233,1
20,64,127,181,30,1
11,129,103,155,233,0
4,127,83,88,233,0
8,127,83,88,233,0
17,127,83,88,233,0
5,145,217,364,191,1
21,112,294,245,95,1
22,128,103,155,233,1
3,127,292,283,47,1
17,140,188,337,56,1
14,102,257,257,105,1
6,129,103,155,233,0
10,108,111,180,60,1
18,127,83,88,233,0
13,127,83,88,233,0
0,127,306,282,122,1
6,129,103,155,233,0
10,127,83,88,233,0
19,125,319,291,114,1
1,112,294,283,47,1
13,129,296,283,47,1
8,129,103,155,233,0
3,129,296,283,47,1
7,129,103,155,233,0
19,130,105,155,233,1
1,134,193,389,98,1
6,135,61,135,233,1
22,149,210,364,191,1
10,127,203,335,89,1
12,129,103,155,233,0
20,128,102,155,233,0
4,124,293,283,47,1
7,65,127,181,30,1
14,129,103,155,233,0
5,129,296,283,47,1
16,129,103,155,233,0
4,127,83,88,233,0
22,129,296,283,47,1
1,129,103,155,233,0
15,142,184,332,166,1
2,127,83,88,233,0
9,127,59,135,233,0
11,129,103,155,233,0
3,129,103,155,233,0
17,142,184,332,166,1
15,102,257,257,105,1
19,84,286,249,101,1
15,142,184,332,166,1
15,112,294,245,95,1
15,141,189,337,56,1
13,64,207,24,248,1
21,127,83,88,233,0
2,127,83,88,233,0
15,129,103,155,233,0
16,125,319,291,114,1
13,129,103,155,233,0
13,129,103,155,233,0
20,129,103,155,233,0
3,91,283,284,198,1
0,68,137,181,30,1
8,127,306,282,122,1
9,128,96,155,233,1
0,127,306,282,122,1
11,129,103,155,233,0
16,73,114,133,28,1
2,134,201,336,190,1
12,132,107,155,233,0
20,127,175,359,67,1
19,137,199,341,100,1
16,142,184,332,166,1
11,127,83,88,233,0
7,137,58,135,233,1
18,129,103,155,233,0
20,109,81,147,157,1
13,127,59,135,233,0
17,127,306,282,122,1
16,129,103,155,233,0
23,126,300,283,47,1
5,129,103,155,233,0
23,129,103,155,233,0
4,143,174,345,102,0
3,129,103,155,233,1
10,129,296,283,47,1
20,127,83,88,233,0
0,96,105,80,48,1
5,124,62,135,233,0
4,92,292,260,158,1
6,106,286,244,241,1
21,124,293,283,47,1
4,124,299,283,47,1
6,135,61,135,233,1
0,143,174,345,102,0
1,129,296,283,47,1
2,132,92,88,233,1
17,112,253,257,105,1
1,123,96,155,233,1
15,138,182,366,75,1
20,129,103,155,233,0
0,96,105,80,48,1
5,127,59,135,233,0
1,129,103,155,233,0
9,112,294,245,95,0
0,135,109,195,37,1
2,106,286,244,241,1
19,129,103,155,233,0
14,141,189,337,56,1
21,88,103,112,62,1
8,133,191,370,110,1
4,138,191,337,56,1
23,133,101,195,37,1
4,122,298,283,47,1
0,120,300,283,47,1
5,129,103,155,233,0
0,151,253,300,191,1
1,129,296,283,47,1
22,127,306,282,122,1
21,127,307,282,122,1
15,141,180,357,77,1
14,129,103,155,233,0
10,130,106,155,233,1
23,125,319,291,114,1
5,133,191,370,110,1
7,129,296,283,47,1
5,98,256,257,105,1
23,120,250,254,178,1
13,129,296,283,47,1
13,142,184,332,166,1
4,129,296,283,47,1
20,129,103,155,233,0
18,138,182,366,75,1
5,127,83,88,233,0
20,131,87,88,233,0
0,120,93,88,233,1
4,127,58,135,233,1
19,127,83,88,233,0
15,106,286,244,241,1
6,127,83,88,233,0
10,129,103,155,233,0
11,126,300,283,47,1
18,145,217,364,191,1
23,103,280,225,218,1
13,129,103,155,233,0
14,138,180,366,75,1
13,114,300,286,228,1
3,129,296,283,47,1
23,71,132,181,30,1
10,88,101,112,62,1
8,124,62,135,233,0
15,91,283,284,198,1
21,129,103,155,233,0
19,129,103,155,233,0
7,129,103,155,233,0
11,130,69,97,233,1
4,132,107,155,233,0
14,127,83,88,233,0
20,143,174,345,102,0
21,129,296,283,47,1
18,142,184,332,166,1
13,120,300,283,47,1
7,124,299,283,47,1
7,127,83,88,233,0
7,127,83,88,233,0
22,127,83,88,233,0
10,121,301,283,47,1
20,146,217,364,191,1
15,138,182,366,75,1
7,74,131,181,30,1
16,141,180,357,77,1
1,125,309,282,122,1
3,119,82,88,233,0
14,102,257,257,105,1
2,82,145,174,30,1
3,145,241,300,191,1
14,139,191,337,56,1
21,106,286,244,241,1
20,102,257,257,105,1
6,127,83,88,233,0
6,121,301,283,47,1
17,129,103,155,233,0
20,104,166,16,205,1
20,128,103,155,233,1
0,127,83,88,233,0
22,140,210,353,230,1
8,143,178,357,77,1
7,138,182,366,75,1
18,129,296,283,47,1
1,129,103,155,233,0
0,145,217,364,191,1
6,141,180,357,77,1
1,122,298,283,47,1
15,115,301,286,228,1
20,127,292,283,47,1
16,133,191,370,110,1
17,133,311,297,191,1
0,134,193,389,98,1
13,113,293,283,47,1
13,141,180,357,77,1
2,142,185,332,166,1
13,129,103,155,233,0
8,137,179,366,75,1
1,129,103,155,233,0
16,106,276,299,146,1
6,129,103,155,233,0
21,100,286,244,241,1
9,106,286,244,241,1
3,128,196,370,110,1
19,127,83,88,233,0
21,129,103,155,233,0
3,129,103,155,233,0
1,138,194,368,55,1
15,127,83,88,233,0
23,84,286,249,101,1
1,118,257,257,105,1
23,127,83,88,233,0
9,142,184,332,166,1
0,111,285,244,241,1
21,129,103,155,233,0
9,129,296,283,47,1
23,129,94,117,233,0
2,135,107,195,37,1
12,129,103,155,233,0
1,113,301,286,228,1
3,56,330,327,12,1
7,127,83,88,233,0
19,128,102,155,233,0
9,127,306,282,122,1
22,142,174,345,102,1
7,127,83,88,233,0
14,129,103,155,233,0
4,141,189,337,56,1
10,122,298,283,47,1
5,139,198,368,55,1
19,129,296,283,47,1
20,123,69,166,233,1
1,139,188,337,56,1
23,137,188,391,42,1
13,131,303,283,47,1
13,142,184,332,166,1
10,94,106,80,48,1
21,129,94,117,233,0
16,129,103,155,233,0
18,129,296,283,47,1
18,138,182,366,75,1
6,131,87,88,233,0
11,110,257,257,105,1
10,129,103,155,233,0
21,126,102,155,233,0
4,102,257,257,105,1
0,145,217,364,191,1
23,93,104,80,48,1
13,127,83,88,233,0
7,142,184,332,166,0
11,129,103,155,233,0
12,57,110,179,45,1
8,129,296,283,47,1
19,129,103,155,233,0
8,111,285,244,241,1
20,129,103,155,233,0
2,141,189,337,56,1
14,135,190,370,110,1
13,129,103,155,233,0
4,129,296,283,47,1
0,127,306,282,122,1
22,125,319,291,114,1
15,129,103,155,233,0
23,129,97,155,233,1
9,129,103,155,233,0
18,129,103,155,233,0
21,131,99,155,233,1
0,130,69,97,233,0
9,129,103,155,233,0
17,140,210,353,230,1
6,53,325,322,12,1
10,129,103,155,233,0
0,149,210,364,191,1
0,57,331,327,12,1
7,127,83,88,233,0
8,127,59,135,233,0
19,131,255,228,116,1
20,141,180,357,77,1
22,133,205,377,21,1
5,129,103,155,233,0
0,64,208,24,248,1
